file_name,label
train_3177.wav,noise
train_3178.wav,noise
train_3179.wav,orca
train_3180.wav,orca
train_3181.wav,noise
train_3182.wav,orca
train_3183.wav,noise
train_3184.wav,orca
train_3185.wav,noise
train_3186.wav,orca
train_3187.wav,noise
train_3188.wav,noise
train_3189.wav,noise
train_3190.wav,noise
train_3191.wav,noise
train_3192.wav,noise
train_3193.wav,noise
train_3194.wav,noise
train_3195.wav,noise
train_3196.wav,noise
train_3197.wav,orca
train_3198.wav,noise
train_3199.wav,orca
train_3200.wav,noise
train_3201.wav,noise
train_3202.wav,noise
train_3203.wav,noise
train_3204.wav,noise
train_3205.wav,orca
train_3206.wav,noise
train_3207.wav,noise
train_3208.wav,orca
train_3209.wav,noise
train_3210.wav,noise
train_3211.wav,noise
train_3212.wav,noise
train_3213.wav,noise
train_3214.wav,noise
train_3215.wav,noise
train_3216.wav,noise
train_3217.wav,noise
train_3218.wav,noise
train_3219.wav,orca
train_3220.wav,noise
train_3221.wav,orca
train_3222.wav,noise
train_3223.wav,noise
train_3224.wav,noise
train_3225.wav,noise
train_3226.wav,noise
train_3227.wav,noise
train_3228.wav,noise
train_3229.wav,noise
train_3230.wav,noise
train_3231.wav,orca
train_3232.wav,noise
train_3233.wav,noise
train_3234.wav,orca
train_3235.wav,orca
train_3236.wav,orca
train_3237.wav,noise
train_3238.wav,noise
train_3239.wav,noise
train_3240.wav,noise
train_3241.wav,orca
train_3242.wav,noise
train_3243.wav,noise
train_3244.wav,noise
train_3245.wav,noise
train_3246.wav,noise
train_3247.wav,noise
train_3248.wav,noise
train_3249.wav,noise
train_3250.wav,noise
train_3251.wav,noise
train_3252.wav,noise
train_3253.wav,noise
train_3254.wav,orca
train_3255.wav,noise
train_3256.wav,noise
train_3257.wav,noise
train_3258.wav,noise
train_3259.wav,noise
train_3260.wav,noise
train_3261.wav,noise
train_3262.wav,noise
train_3263.wav,noise
train_3264.wav,orca
train_3265.wav,orca
train_3266.wav,noise
train_3267.wav,orca
train_3268.wav,orca
train_3269.wav,noise
train_3270.wav,noise
train_3271.wav,noise
train_3272.wav,orca
train_3273.wav,orca
train_3274.wav,noise
train_3275.wav,orca
train_3276.wav,noise
train_3277.wav,noise
train_3278.wav,orca
train_3279.wav,noise
train_3280.wav,orca
train_3281.wav,orca
train_3282.wav,orca
train_3283.wav,orca
train_3284.wav,orca
train_3285.wav,noise
train_3286.wav,orca
train_3287.wav,noise
train_3288.wav,noise
train_3289.wav,orca
train_3290.wav,noise
train_3291.wav,noise
train_3292.wav,noise
train_3293.wav,noise
train_3294.wav,noise
train_3295.wav,noise
train_3296.wav,noise
train_3297.wav,noise
train_3298.wav,noise
train_3299.wav,noise
train_3300.wav,noise
train_3301.wav,noise
train_3302.wav,noise
train_3303.wav,noise
train_3304.wav,noise
train_3305.wav,orca
train_3306.wav,noise
train_3307.wav,orca
train_3308.wav,noise
train_3309.wav,noise
train_3310.wav,noise
train_3311.wav,orca
train_3312.wav,noise
train_3313.wav,orca
train_3314.wav,noise
train_3315.wav,noise
train_3316.wav,orca
train_3317.wav,orca
train_3318.wav,noise
train_3319.wav,noise
train_3320.wav,noise
train_3321.wav,noise
train_3322.wav,noise
train_3323.wav,noise
train_3324.wav,noise
train_3325.wav,noise
train_3326.wav,noise
train_3327.wav,noise
train_3328.wav,noise
train_3329.wav,orca
train_3330.wav,noise
train_3331.wav,noise
train_3332.wav,orca
train_3333.wav,noise
train_3334.wav,noise
train_3335.wav,noise
train_3336.wav,noise
train_3337.wav,noise
train_3338.wav,noise
train_3339.wav,noise
train_3340.wav,noise
train_3341.wav,noise
train_3342.wav,noise
train_3343.wav,noise
train_3344.wav,noise
train_3345.wav,orca
train_3346.wav,noise
train_3347.wav,noise
train_3348.wav,noise
train_3349.wav,noise
train_3350.wav,orca
train_3351.wav,noise
train_3352.wav,orca
train_3353.wav,noise
train_3354.wav,noise
train_3355.wav,noise
train_3356.wav,noise
train_3357.wav,noise
train_3358.wav,noise
train_3359.wav,noise
train_3360.wav,noise
train_3361.wav,orca
train_3362.wav,orca
train_3363.wav,noise
train_3364.wav,noise
train_3365.wav,noise
train_3366.wav,noise
train_3367.wav,orca
train_3368.wav,noise
train_3369.wav,noise
train_3370.wav,noise
train_3371.wav,noise
train_3372.wav,orca
train_3373.wav,noise
train_3374.wav,noise
train_3375.wav,noise
train_3376.wav,noise
train_3377.wav,orca
train_3378.wav,orca
train_3379.wav,noise
train_3380.wav,noise
train_3381.wav,noise
train_3382.wav,noise
train_3383.wav,noise
train_3384.wav,noise
train_3385.wav,orca
train_3386.wav,noise
train_3387.wav,noise
train_3388.wav,noise
train_3389.wav,noise
train_3390.wav,noise
train_3391.wav,noise
train_3392.wav,noise
train_3393.wav,noise
train_3394.wav,noise
train_3395.wav,orca
train_3396.wav,noise
train_3397.wav,noise
train_3398.wav,noise
train_3399.wav,orca
train_3400.wav,noise
train_3401.wav,noise
train_3402.wav,noise
train_3403.wav,noise
train_3404.wav,noise
train_3405.wav,noise
train_3406.wav,noise
train_3407.wav,noise
train_3408.wav,noise
train_3409.wav,noise
train_3410.wav,noise
train_3411.wav,orca
train_3412.wav,noise
train_3413.wav,noise
train_3414.wav,noise
train_3415.wav,noise
train_3416.wav,noise
train_3417.wav,orca
train_3418.wav,noise
train_3419.wav,noise
train_3420.wav,noise
train_3421.wav,orca
train_3422.wav,noise
train_3423.wav,noise
train_3424.wav,noise
train_3425.wav,noise
train_3426.wav,noise
train_3427.wav,noise
train_3428.wav,orca
train_3429.wav,noise
train_3430.wav,noise
train_3431.wav,noise
train_3432.wav,noise
train_3433.wav,noise
train_3434.wav,noise
train_3435.wav,noise
train_3436.wav,noise
train_3437.wav,orca
train_3438.wav,noise
train_3439.wav,noise
train_3440.wav,noise
train_3441.wav,noise
train_3442.wav,noise
train_3443.wav,noise
train_3444.wav,noise
train_3445.wav,noise
train_3446.wav,noise
train_3447.wav,noise
train_3448.wav,orca
train_3449.wav,orca
train_3450.wav,orca
train_3451.wav,orca
train_3452.wav,noise
train_3453.wav,noise
train_3454.wav,noise
train_3455.wav,noise
train_3456.wav,noise
train_3457.wav,orca
train_3458.wav,noise
train_3459.wav,noise
train_3460.wav,noise
train_3461.wav,noise
train_3462.wav,noise
train_3463.wav,noise
train_3464.wav,noise
train_3465.wav,noise
train_3466.wav,noise
train_3467.wav,noise
train_3468.wav,noise
train_3469.wav,noise
train_3470.wav,noise
train_3471.wav,noise
train_3472.wav,noise
train_3473.wav,orca
train_3474.wav,noise
train_3475.wav,noise
train_3476.wav,noise
train_3477.wav,noise
train_3478.wav,orca
train_3479.wav,noise
train_3480.wav,noise
train_3481.wav,noise
train_3482.wav,noise
train_3483.wav,noise
train_3484.wav,orca
train_3485.wav,noise
train_3486.wav,noise
train_3487.wav,noise
train_3488.wav,noise
train_3489.wav,noise
train_3490.wav,noise
train_3491.wav,noise
train_3492.wav,noise
train_3493.wav,noise
train_3494.wav,orca
train_3495.wav,noise
train_3496.wav,orca
train_3497.wav,noise
train_3498.wav,noise
train_3499.wav,orca
train_3500.wav,orca
train_3501.wav,orca
train_3502.wav,noise
train_3503.wav,noise
train_3504.wav,orca
train_3505.wav,noise
train_3506.wav,noise
train_3507.wav,noise
train_3508.wav,noise
train_3509.wav,noise
train_3510.wav,noise
train_3511.wav,noise
train_3512.wav,noise
train_3513.wav,noise
train_3514.wav,noise
train_3515.wav,orca
train_3516.wav,noise
train_3517.wav,orca
train_3518.wav,orca
train_3519.wav,noise
train_3520.wav,noise
train_3521.wav,noise
train_3522.wav,noise
train_3523.wav,noise
train_3524.wav,noise
train_3525.wav,noise
train_3526.wav,noise
train_3527.wav,noise
train_3528.wav,noise
train_3529.wav,orca
train_3530.wav,noise
train_3531.wav,orca
train_3532.wav,noise
train_3533.wav,orca
train_3534.wav,noise
train_3535.wav,noise
train_3536.wav,noise
train_3537.wav,noise
train_3538.wav,noise
train_3539.wav,noise
train_3540.wav,orca
train_3541.wav,noise
train_3542.wav,noise
train_3543.wav,orca
train_3544.wav,noise
train_3545.wav,noise
train_3546.wav,noise
train_3547.wav,noise
train_3548.wav,noise
train_3549.wav,orca
train_3550.wav,noise
train_3551.wav,noise
train_3552.wav,noise
train_3553.wav,noise
train_3554.wav,orca
train_3555.wav,noise
train_3556.wav,noise
train_3557.wav,noise
train_3558.wav,noise
train_3559.wav,orca
train_3560.wav,orca
train_3561.wav,noise
train_3562.wav,noise
train_3563.wav,orca
train_3564.wav,noise
train_3565.wav,noise
train_3566.wav,noise
train_3567.wav,orca
train_3568.wav,noise
train_3569.wav,noise
train_3570.wav,noise
train_3571.wav,noise
train_3572.wav,orca
train_3573.wav,noise
train_3574.wav,orca
train_3575.wav,noise
train_3576.wav,noise
train_3577.wav,noise
train_3578.wav,noise
train_3579.wav,noise
train_3580.wav,noise
train_3581.wav,orca
train_3582.wav,noise
train_3583.wav,noise
train_3584.wav,noise
train_3585.wav,noise
train_3586.wav,orca
train_3587.wav,orca
train_3588.wav,orca
train_3589.wav,noise
train_3590.wav,orca
train_3591.wav,orca
train_3592.wav,noise
train_3593.wav,noise
train_3594.wav,orca
train_3595.wav,noise
train_3596.wav,noise
train_3597.wav,noise
train_3598.wav,noise
train_3599.wav,orca
train_3600.wav,noise
train_3601.wav,noise
train_3602.wav,noise
train_3603.wav,noise
train_3604.wav,noise
train_3605.wav,noise
train_3606.wav,noise
train_3607.wav,orca
train_3608.wav,noise
train_3609.wav,noise
train_3610.wav,noise
train_3611.wav,orca
train_3612.wav,noise
train_3613.wav,noise
train_3614.wav,noise
train_3615.wav,noise
train_3616.wav,orca
train_3617.wav,noise
train_3618.wav,noise
train_3619.wav,noise
train_3620.wav,noise
train_3621.wav,noise
train_3622.wav,noise
train_3623.wav,orca
train_3624.wav,orca
train_3625.wav,noise
train_3626.wav,noise
train_3627.wav,orca
train_3628.wav,noise
train_3629.wav,noise
train_3630.wav,noise
train_3631.wav,noise
train_3632.wav,orca
train_3633.wav,noise
train_3634.wav,orca
train_3635.wav,noise
train_3636.wav,noise
train_3637.wav,noise
train_3638.wav,noise
train_3639.wav,orca
train_3640.wav,orca
train_3641.wav,noise
train_3642.wav,noise
train_3643.wav,noise
train_3644.wav,orca
train_3645.wav,orca
train_3646.wav,noise
train_3647.wav,orca
train_3648.wav,noise
train_3649.wav,noise
train_3650.wav,noise
train_3651.wav,noise
train_3652.wav,noise
train_3653.wav,orca
train_3654.wav,noise
train_3655.wav,orca
train_3656.wav,noise
train_3657.wav,noise
train_3658.wav,noise
train_3659.wav,noise
train_3660.wav,orca
train_3661.wav,noise
train_3662.wav,noise
train_3663.wav,noise
train_3664.wav,noise
train_3665.wav,noise
train_3666.wav,noise
train_3667.wav,noise
train_3668.wav,noise
train_3669.wav,noise
train_3670.wav,noise
train_3671.wav,orca
train_3672.wav,noise
train_3673.wav,orca
train_3674.wav,noise
train_3675.wav,noise
train_3676.wav,noise
train_3677.wav,noise
train_3678.wav,orca
train_3679.wav,orca
train_3680.wav,noise
train_3681.wav,noise
train_3682.wav,noise
train_3683.wav,noise
train_3684.wav,noise
train_3685.wav,noise
train_3686.wav,noise
train_3687.wav,noise
train_3688.wav,noise
train_3689.wav,noise
train_3690.wav,noise
train_3691.wav,orca
train_3692.wav,noise
train_3693.wav,noise
train_3694.wav,noise
train_3695.wav,noise
train_3696.wav,noise
train_3697.wav,noise
train_3698.wav,noise
train_3699.wav,orca
train_3700.wav,noise
train_3701.wav,orca
train_3702.wav,orca
train_3703.wav,noise
train_3704.wav,noise
train_3705.wav,noise
train_3706.wav,noise
train_3707.wav,noise
train_3708.wav,noise
train_3709.wav,noise
train_3710.wav,noise
train_3711.wav,noise
train_3712.wav,orca
train_3713.wav,orca
train_3714.wav,noise
train_3715.wav,noise
train_3716.wav,orca
train_3717.wav,noise
train_3718.wav,noise
train_3719.wav,noise
train_3720.wav,noise
train_3721.wav,noise
train_3722.wav,noise
train_3723.wav,noise
train_3724.wav,noise
train_3725.wav,noise
train_3726.wav,noise
train_3727.wav,orca
train_3728.wav,noise
train_3729.wav,noise
train_3730.wav,noise
train_3731.wav,orca
train_3732.wav,orca
train_3733.wav,noise
train_3734.wav,noise
train_3735.wav,noise
train_3736.wav,orca
train_3737.wav,orca
train_3738.wav,noise
train_3739.wav,orca
train_3740.wav,noise
train_3741.wav,noise
train_3742.wav,noise
train_3743.wav,noise
train_3744.wav,noise
train_3745.wav,noise
train_3746.wav,noise
train_3747.wav,orca
train_3748.wav,noise
train_3749.wav,noise
train_3750.wav,noise
train_3751.wav,noise
train_3752.wav,noise
train_3753.wav,noise
train_3754.wav,noise
train_3755.wav,noise
train_3756.wav,noise
train_3757.wav,orca
train_3758.wav,orca
train_3759.wav,orca
train_3760.wav,noise
train_3761.wav,noise
train_3762.wav,noise
train_3763.wav,noise
train_3764.wav,noise
train_3765.wav,orca
train_3766.wav,noise
train_3767.wav,orca
train_3768.wav,noise
train_3769.wav,noise
train_3770.wav,noise
train_3771.wav,noise
train_3772.wav,noise
train_3773.wav,noise
train_3774.wav,noise
train_3775.wav,noise
train_3776.wav,noise
train_3777.wav,noise
train_3778.wav,noise
train_3779.wav,noise
train_3780.wav,orca
train_3781.wav,noise
train_3782.wav,noise
train_3783.wav,noise
train_3784.wav,orca
train_3785.wav,noise
train_3786.wav,noise
train_3787.wav,noise
train_3788.wav,noise
train_3789.wav,orca
train_3790.wav,orca
train_3791.wav,noise
train_3792.wav,noise
train_3793.wav,noise
train_3794.wav,noise
train_3795.wav,noise
train_3796.wav,noise
train_3797.wav,noise
train_3798.wav,orca
train_3799.wav,noise
train_3800.wav,noise
train_3801.wav,noise
train_3802.wav,noise
train_3803.wav,orca
train_3804.wav,noise
train_3805.wav,noise
train_3806.wav,noise
train_3807.wav,noise
train_3808.wav,noise
train_3809.wav,noise
train_3810.wav,noise
train_3811.wav,orca
train_3812.wav,noise
train_3813.wav,noise
train_3814.wav,orca
train_3815.wav,noise
train_3816.wav,noise
train_3817.wav,noise
train_3818.wav,noise
train_3819.wav,noise
train_3820.wav,noise
train_3821.wav,noise
train_3822.wav,noise
train_3823.wav,noise
train_3824.wav,noise
train_3825.wav,orca
train_3826.wav,noise
train_3827.wav,noise
train_3828.wav,noise
train_3829.wav,orca
train_3830.wav,noise
train_3831.wav,noise
train_3832.wav,noise
train_3833.wav,noise
train_3834.wav,noise
train_3835.wav,noise
train_3836.wav,noise
train_3837.wav,orca
train_3838.wav,orca
train_3839.wav,noise
train_3840.wav,orca
train_3841.wav,noise
train_3842.wav,noise
train_3843.wav,noise
train_3844.wav,noise
train_3845.wav,noise
train_3846.wav,noise
train_3847.wav,noise
train_3848.wav,noise
train_3849.wav,noise
train_3850.wav,orca
train_3851.wav,noise
train_3852.wav,noise
train_3853.wav,noise
train_3854.wav,orca
train_3855.wav,noise
train_3856.wav,noise
train_3857.wav,noise
train_3858.wav,noise
train_3859.wav,noise
train_3860.wav,orca
train_3861.wav,orca
train_3862.wav,noise
train_3863.wav,noise
train_3864.wav,orca
train_3865.wav,noise
train_3866.wav,noise
train_3867.wav,orca
train_3868.wav,noise
train_3869.wav,noise
train_3870.wav,noise
train_3871.wav,noise
train_3872.wav,noise
train_3873.wav,orca
train_3874.wav,noise
train_3875.wav,noise
train_3876.wav,orca
train_3877.wav,noise
train_3878.wav,noise
train_3879.wav,noise
train_3880.wav,noise
train_3881.wav,noise
train_3882.wav,noise
train_3883.wav,noise
train_3884.wav,noise
train_3885.wav,noise
train_3886.wav,noise
train_3887.wav,noise
train_3888.wav,noise
train_3889.wav,noise
train_3890.wav,noise
train_3891.wav,noise
train_3892.wav,noise
train_3893.wav,noise
train_3894.wav,noise
train_3895.wav,noise
train_3896.wav,noise
train_3897.wav,noise
train_3898.wav,noise
train_3899.wav,noise
train_3900.wav,orca
train_3901.wav,noise
train_3902.wav,noise
train_3903.wav,noise
train_3904.wav,orca
train_3905.wav,noise
train_3906.wav,noise
train_3907.wav,noise
train_3908.wav,noise
train_3909.wav,noise
train_3910.wav,noise
train_3911.wav,noise
train_3912.wav,noise
train_3913.wav,orca
train_3914.wav,orca
train_3915.wav,noise
train_3916.wav,noise
train_3917.wav,orca
train_3918.wav,orca
train_3919.wav,noise
train_3920.wav,orca
train_3921.wav,noise
train_3922.wav,noise
train_3923.wav,noise
train_3924.wav,noise
train_3925.wav,noise
train_3926.wav,noise
train_3927.wav,noise
train_3928.wav,noise
train_3929.wav,noise
train_3930.wav,noise
train_3931.wav,noise
train_3932.wav,noise
train_3933.wav,noise
train_3934.wav,noise
train_3935.wav,orca
train_3936.wav,noise
train_3937.wav,orca
train_3938.wav,noise
train_3939.wav,noise
train_3940.wav,noise
train_3941.wav,orca
train_3942.wav,noise
train_3943.wav,noise
train_3944.wav,noise
train_3945.wav,orca
train_3946.wav,noise
train_3947.wav,noise
train_3948.wav,noise
train_3949.wav,noise
train_3950.wav,orca
train_3951.wav,noise
train_3952.wav,noise
train_3953.wav,orca
train_3954.wav,noise
train_3955.wav,noise
train_3956.wav,noise
train_3957.wav,noise
train_3958.wav,noise
train_3959.wav,noise
train_3960.wav,noise
train_3961.wav,orca
train_3962.wav,noise
train_3963.wav,noise
train_3964.wav,orca
train_3965.wav,noise
train_3966.wav,noise
train_3967.wav,noise
train_3968.wav,orca
train_3969.wav,noise
train_3970.wav,noise
train_3971.wav,noise
train_3972.wav,noise
train_3973.wav,noise
train_3974.wav,noise
train_3975.wav,noise
train_3976.wav,noise
train_3977.wav,noise
train_3978.wav,orca
train_3979.wav,noise
train_3980.wav,orca
train_3981.wav,noise
train_3982.wav,noise
train_3983.wav,noise
train_3984.wav,noise
train_3985.wav,orca
train_3986.wav,noise
train_3987.wav,noise
train_3988.wav,orca
train_3989.wav,noise
train_3990.wav,noise
train_3991.wav,noise
train_3992.wav,noise
train_3993.wav,noise
train_3994.wav,orca
train_3995.wav,noise
train_3996.wav,orca
train_3997.wav,noise
train_3998.wav,noise
train_3999.wav,noise
train_4000.wav,orca
train_4001.wav,noise
train_4002.wav,orca
train_4003.wav,noise
train_4004.wav,noise
train_4005.wav,noise
train_4006.wav,noise
train_4007.wav,noise
train_4008.wav,orca
train_4009.wav,noise
train_4010.wav,noise
train_4011.wav,orca
train_4012.wav,noise
train_4013.wav,noise
train_4014.wav,noise
train_4015.wav,noise
train_4016.wav,noise
train_4017.wav,noise
train_4018.wav,noise
train_4019.wav,noise
train_4020.wav,noise
train_4021.wav,noise
train_4022.wav,noise
train_4023.wav,noise
train_4024.wav,noise
train_4025.wav,noise
train_4026.wav,noise
train_4027.wav,noise
train_4028.wav,noise
train_4029.wav,orca
train_4030.wav,noise
train_4031.wav,noise
train_4032.wav,noise
train_4033.wav,noise
train_4034.wav,orca
train_4035.wav,noise
train_4036.wav,noise
train_4037.wav,orca
train_4038.wav,noise
train_4039.wav,noise
train_4040.wav,orca
train_4041.wav,noise
train_4042.wav,orca
train_4043.wav,orca
train_4044.wav,noise
train_4045.wav,orca
train_4046.wav,noise
train_4047.wav,noise
train_4048.wav,noise
train_4049.wav,noise
train_4050.wav,noise
train_4051.wav,orca
train_4052.wav,noise
train_4053.wav,orca
train_4054.wav,noise
train_4055.wav,noise
train_4056.wav,noise
train_4057.wav,noise
train_4058.wav,noise
train_4059.wav,orca
train_4060.wav,orca
train_4061.wav,orca
train_4062.wav,noise
train_4063.wav,noise
train_4064.wav,noise
train_4065.wav,noise
train_4066.wav,noise
train_4067.wav,noise
train_4068.wav,noise
train_4069.wav,noise
train_4070.wav,orca
train_4071.wav,noise
train_4072.wav,noise
train_4073.wav,orca
train_4074.wav,orca
train_4075.wav,noise
train_4076.wav,noise
train_4077.wav,noise
train_4078.wav,noise
train_4079.wav,noise
train_4080.wav,noise
train_4081.wav,noise
train_4082.wav,noise
train_4083.wav,noise
train_4084.wav,noise
train_4085.wav,noise
train_4086.wav,noise
train_4087.wav,noise
train_4088.wav,noise
train_4089.wav,noise
train_4090.wav,orca
train_4091.wav,noise
train_4092.wav,noise
train_4093.wav,noise
train_4094.wav,noise
train_4095.wav,noise
train_4096.wav,noise
train_4097.wav,orca
train_4098.wav,noise
train_4099.wav,noise
train_4100.wav,noise
train_4101.wav,orca
train_4102.wav,orca
train_4103.wav,noise
train_4104.wav,noise
train_4105.wav,noise
train_4106.wav,noise
train_4107.wav,noise
train_4108.wav,orca
train_4109.wav,noise
train_4110.wav,noise
train_4111.wav,noise
train_4112.wav,noise
train_4113.wav,orca
train_4114.wav,noise
train_4115.wav,noise
train_4116.wav,noise
train_4117.wav,noise
train_4118.wav,noise
train_4119.wav,noise
train_4120.wav,noise
train_4121.wav,noise
train_4122.wav,orca
train_4123.wav,noise
train_4124.wav,noise
train_4125.wav,orca
train_4126.wav,noise
train_4127.wav,noise
train_4128.wav,orca
train_4129.wav,noise
train_4130.wav,noise
train_4131.wav,noise
train_4132.wav,noise
train_4133.wav,noise
train_4134.wav,orca
train_4135.wav,noise
train_4136.wav,orca
train_4137.wav,noise
train_4138.wav,noise
train_4139.wav,noise
train_4140.wav,noise
train_4141.wav,noise
train_4142.wav,orca
train_4143.wav,noise
train_4144.wav,noise
train_4145.wav,noise
train_4146.wav,orca
train_4147.wav,noise
train_4148.wav,orca
train_4149.wav,orca
train_4150.wav,noise
train_4151.wav,noise
train_4152.wav,noise
train_4153.wav,noise
train_4154.wav,orca
train_4155.wav,noise
train_4156.wav,noise
train_4157.wav,noise
train_4158.wav,orca
train_4159.wav,noise
train_4160.wav,noise
train_4161.wav,noise
train_4162.wav,noise
train_4163.wav,noise
train_4164.wav,noise
train_4165.wav,orca
train_4166.wav,noise
train_4167.wav,noise
train_4168.wav,noise
train_4169.wav,noise
train_4170.wav,orca
train_4171.wav,noise
train_4172.wav,noise
train_4173.wav,noise
train_4174.wav,noise
train_4175.wav,noise
train_4176.wav,noise
train_4177.wav,orca
train_4178.wav,noise
train_4179.wav,orca
train_4180.wav,noise
train_4181.wav,noise
train_4182.wav,noise
train_4183.wav,orca
train_4184.wav,noise
train_4185.wav,orca
train_4186.wav,noise
train_4187.wav,noise
train_4188.wav,noise
train_4189.wav,noise
train_4190.wav,noise
train_4191.wav,noise
train_4192.wav,noise
train_4193.wav,noise
train_4194.wav,noise
train_4195.wav,orca
train_4196.wav,orca
train_4197.wav,noise
train_4198.wav,noise
train_4199.wav,noise
train_4200.wav,orca
train_4201.wav,noise
train_4202.wav,orca
train_4203.wav,noise
train_4204.wav,noise
train_4205.wav,noise
train_4206.wav,noise
train_4207.wav,noise
train_4208.wav,noise
train_4209.wav,orca
train_4210.wav,noise
train_4211.wav,orca
train_4212.wav,noise
train_4213.wav,orca
train_4214.wav,noise
train_4215.wav,noise
train_4216.wav,noise
train_4217.wav,noise
train_4218.wav,noise
train_4219.wav,noise
train_4220.wav,noise
train_4221.wav,orca
train_4222.wav,orca
train_4223.wav,noise
train_4224.wav,orca
train_4225.wav,noise
train_4226.wav,noise
train_4227.wav,orca
train_4228.wav,noise
train_4229.wav,noise
train_4230.wav,noise
train_4231.wav,noise
train_4232.wav,noise
train_4233.wav,orca
train_4234.wav,noise
train_4235.wav,noise
train_4236.wav,orca
train_4237.wav,noise
train_4238.wav,noise
train_4239.wav,noise
train_4240.wav,noise
train_4241.wav,noise
train_4242.wav,noise
train_4243.wav,orca
train_4244.wav,orca
train_4245.wav,noise
train_4246.wav,orca
train_4247.wav,orca
train_4248.wav,noise
train_4249.wav,noise
train_4250.wav,noise
train_4251.wav,noise
train_4252.wav,noise
train_4253.wav,noise
train_4254.wav,orca
train_4255.wav,noise
train_4256.wav,orca
train_4257.wav,noise
train_4258.wav,noise
train_4259.wav,noise
train_4260.wav,noise
train_4261.wav,noise
train_4262.wav,noise
train_4263.wav,noise
train_4264.wav,noise
train_4265.wav,noise
train_4266.wav,noise
train_4267.wav,noise
train_4268.wav,noise
train_4269.wav,noise
train_4270.wav,orca
train_4271.wav,noise
train_4272.wav,orca
train_4273.wav,noise
train_4274.wav,noise
train_4275.wav,noise
train_4276.wav,noise
train_4277.wav,orca
train_4278.wav,orca
train_4279.wav,noise
train_4280.wav,noise
train_4281.wav,noise
train_4282.wav,noise
train_4283.wav,noise
train_4284.wav,noise
train_4285.wav,noise
train_4286.wav,noise
train_4287.wav,noise
train_4288.wav,noise
train_4289.wav,noise
train_4290.wav,noise
train_4291.wav,noise
train_4292.wav,noise
train_4293.wav,orca
train_4294.wav,orca
train_4295.wav,noise
train_4296.wav,noise
train_4297.wav,noise
train_4298.wav,noise
train_4299.wav,orca
train_4300.wav,noise
train_4301.wav,noise
train_4302.wav,noise
train_4303.wav,noise
train_4304.wav,noise
train_4305.wav,noise
train_4306.wav,noise
train_4307.wav,noise
train_4308.wav,noise
train_4309.wav,noise
train_4310.wav,orca
train_4311.wav,noise
train_4312.wav,noise
train_4313.wav,noise
train_4314.wav,noise
train_4315.wav,noise
train_4316.wav,noise
train_4317.wav,noise
train_4318.wav,noise
train_4319.wav,noise
train_4320.wav,noise
train_4321.wav,noise
train_4322.wav,noise
train_4323.wav,orca
train_4324.wav,noise
train_4325.wav,noise
train_4326.wav,noise
train_4327.wav,noise
train_4328.wav,noise
train_4329.wav,noise
train_4330.wav,noise
train_4331.wav,orca
train_4332.wav,noise
train_4333.wav,noise
train_4334.wav,noise
train_4335.wav,orca
train_4336.wav,noise
train_4337.wav,orca
train_4338.wav,orca
train_4339.wav,noise
train_4340.wav,noise
train_4341.wav,orca
train_4342.wav,orca
train_4343.wav,orca
train_4344.wav,noise
train_4345.wav,noise
train_4346.wav,noise
train_4347.wav,orca
train_4348.wav,orca
train_4349.wav,noise
train_4350.wav,noise
train_4351.wav,orca
train_4352.wav,orca
train_4353.wav,orca
train_4354.wav,noise
train_4355.wav,orca
train_4356.wav,noise
train_4357.wav,noise
train_4358.wav,noise
train_4359.wav,noise
train_4360.wav,noise
train_4361.wav,orca
train_4362.wav,noise
train_4363.wav,orca
train_4364.wav,noise
train_4365.wav,noise
train_4366.wav,noise
train_4367.wav,noise
train_4368.wav,orca
train_4369.wav,orca
train_4370.wav,orca
train_4371.wav,noise
train_4372.wav,noise
train_4373.wav,noise
train_4374.wav,noise
train_4375.wav,orca
train_4376.wav,orca
train_4377.wav,noise
train_4378.wav,orca
train_4379.wav,noise
train_4380.wav,noise
train_4381.wav,noise
train_4382.wav,noise
train_4383.wav,noise
train_4384.wav,orca
train_4385.wav,noise
train_4386.wav,noise
train_4387.wav,noise
train_4388.wav,noise
train_4389.wav,noise
train_4390.wav,noise
train_4391.wav,noise
train_4392.wav,orca
train_4393.wav,noise
train_4394.wav,noise
train_4395.wav,noise
train_4396.wav,noise
train_4397.wav,noise
train_4398.wav,noise
train_4399.wav,noise
train_4400.wav,noise
train_4401.wav,noise
train_4402.wav,noise
train_4403.wav,noise
train_4404.wav,noise
train_4405.wav,noise
train_4406.wav,noise
train_4407.wav,noise
train_4408.wav,noise
train_4409.wav,noise
train_4410.wav,noise
train_4411.wav,noise
train_4412.wav,orca
train_4413.wav,noise
train_4414.wav,orca
train_4415.wav,noise
train_4416.wav,noise
train_4417.wav,orca
train_4418.wav,noise
train_4419.wav,noise
train_4420.wav,noise
train_4421.wav,noise
train_4422.wav,noise
train_4423.wav,orca
train_4424.wav,orca
train_4425.wav,noise
train_4426.wav,noise
train_4427.wav,noise
train_4428.wav,orca
train_4429.wav,noise
train_4430.wav,noise
train_4431.wav,orca
train_4432.wav,noise
train_4433.wav,noise
train_4434.wav,orca
train_4435.wav,orca
train_4436.wav,noise
train_4437.wav,orca
train_4438.wav,noise
train_4439.wav,orca
train_4440.wav,noise
train_4441.wav,orca
train_4442.wav,orca
train_4443.wav,noise
train_4444.wav,noise
train_4445.wav,noise
train_4446.wav,noise
train_4447.wav,orca
train_4448.wav,noise
